:START_ID(Authors),Title,Year,:END_ID(Authors),:TYPE
9278,Realistic Applications for Wireless Sensor Networks.,2011,9279,Collaborate
9278,Realistic Applications for Wireless Sensor Networks.,2011,9280,Collaborate
9279,Realistic Applications for Wireless Sensor Networks.,2011,9280,Collaborate
9281,Probabilistic Data Propagation in Wireless Sensor Networks.,2011,9282,Collaborate
9283,Information Spreading in Dynamic Networks: An Analytical Approach.,2011,9284,Collaborate
9285,Algorithmic Aspects of Sensor Localization.,2011,9286,Collaborate
9285,Algorithmic Aspects of Sensor Localization.,2011,9287,Collaborate
9285,Algorithmic Aspects of Sensor Localization.,2011,9288,Collaborate
9286,Algorithmic Aspects of Sensor Localization.,2011,9287,Collaborate
9286,Algorithmic Aspects of Sensor Localization.,2011,9288,Collaborate
9287,Algorithmic Aspects of Sensor Localization.,2011,9288,Collaborate
9289,Spatio-temporal Context in Wireless Sensor Networks.,2011,9290,Collaborate
9291,Energy-Balanced Data Propagation inWireless Sensor Networks.,2011,9281,Collaborate
9291,Energy-Balanced Data Propagation inWireless Sensor Networks.,2011,9292,Collaborate
9281,Energy-Balanced Data Propagation inWireless Sensor Networks.,2011,9292,Collaborate
9294,The Spatial Smoothing Method of Clock Synchronization in Wireless Networks.,2011,9295,Collaborate
9296,Scheduling Algorithms for Tree-Based Data Collection in Wireless Sensor Networks.,2011,9297,Collaborate
9296,Scheduling Algorithms for Tree-Based Data Collection in Wireless Sensor Networks.,2011,9298,Collaborate
9297,Scheduling Algorithms for Tree-Based Data Collection in Wireless Sensor Networks.,2011,9298,Collaborate
9299,Self-Stabilizing and Self-Organizing Virtual Infrastructures for Mobile Networks.,2011,9300,Collaborate
9285,"Dense, Concentric, and Non-uniform Multi-hop Sensor Networks.",2011,3580,Collaborate
9285,"Dense, Concentric, and Non-uniform Multi-hop Sensor Networks.",2011,9301,Collaborate
3580,"Dense, Concentric, and Non-uniform Multi-hop Sensor Networks.",2011,9301,Collaborate
9302,Key Predistribution in Wireless Sensor Networks When Sensors Are Within Communication Range.,2011,9303,Collaborate
9302,Key Predistribution in Wireless Sensor Networks When Sensors Are Within Communication Range.,2011,9304,Collaborate
9303,Key Predistribution in Wireless Sensor Networks When Sensors Are Within Communication Range.,2011,9304,Collaborate
4143,High-Level Application Development for Sensor Networks: Data-Driven Approach.,2011,9305,Collaborate
9306,Position-Based Routing in Wireless Ad Hoc and Sensor Networks.,2011,9307,Collaborate
9306,Position-Based Routing in Wireless Ad Hoc and Sensor Networks.,2011,9308,Collaborate
9307,Position-Based Routing in Wireless Ad Hoc and Sensor Networks.,2011,9308,Collaborate
9309,Oblivious Routing for Sensor Network Topologies.,2011,9310,Collaborate
9309,Oblivious Routing for Sensor Network Topologies.,2011,9311,Collaborate
9310,Oblivious Routing for Sensor Network Topologies.,2011,9311,Collaborate
9312,Scheduling and Power Assignments in the Physical Model.,2011,9313,Collaborate
9314,Simulating Turbulence Using the Astrophysical Discontinuous Galerkin Code TENET.,2016,9315,Collaborate
9314,Simulating Turbulence Using the Astrophysical Discontinuous Galerkin Code TENET.,2016,9316,Collaborate
9314,Simulating Turbulence Using the Astrophysical Discontinuous Galerkin Code TENET.,2016,9317,Collaborate
9314,Simulating Turbulence Using the Astrophysical Discontinuous Galerkin Code TENET.,2016,9318,Collaborate
9314,Simulating Turbulence Using the Astrophysical Discontinuous Galerkin Code TENET.,2016,9319,Collaborate
9315,Simulating Turbulence Using the Astrophysical Discontinuous Galerkin Code TENET.,2016,9316,Collaborate
9315,Simulating Turbulence Using the Astrophysical Discontinuous Galerkin Code TENET.,2016,9317,Collaborate
9315,Simulating Turbulence Using the Astrophysical Discontinuous Galerkin Code TENET.,2016,9318,Collaborate
9315,Simulating Turbulence Using the Astrophysical Discontinuous Galerkin Code TENET.,2016,9319,Collaborate
9316,Simulating Turbulence Using the Astrophysical Discontinuous Galerkin Code TENET.,2016,9317,Collaborate
9316,Simulating Turbulence Using the Astrophysical Discontinuous Galerkin Code TENET.,2016,9318,Collaborate
9316,Simulating Turbulence Using the Astrophysical Discontinuous Galerkin Code TENET.,2016,9319,Collaborate
9317,Simulating Turbulence Using the Astrophysical Discontinuous Galerkin Code TENET.,2016,9318,Collaborate
9317,Simulating Turbulence Using the Astrophysical Discontinuous Galerkin Code TENET.,2016,9319,Collaborate
9318,Simulating Turbulence Using the Astrophysical Discontinuous Galerkin Code TENET.,2016,9319,Collaborate
728,Stability Analysis of the Matrix-Free Linearly Implicit Euler Method.,2013,9320,Collaborate
9322,One-Way and Fully-Coupled FE2 Methods for Heterogeneous Elasticity and Plasticity Problems: Parallel Scalability and an Application to Thermo-Elastoplasticity of Dual-Phase Steels.,2016,9323,Collaborate
9322,One-Way and Fully-Coupled FE2 Methods for Heterogeneous Elasticity and Plasticity Problems: Parallel Scalability and an Application to Thermo-Elastoplasticity of Dual-Phase Steels.,2016,9324,Collaborate
9322,One-Way and Fully-Coupled FE2 Methods for Heterogeneous Elasticity and Plasticity Problems: Parallel Scalability and an Application to Thermo-Elastoplasticity of Dual-Phase Steels.,2016,9325,Collaborate
9322,One-Way and Fully-Coupled FE2 Methods for Heterogeneous Elasticity and Plasticity Problems: Parallel Scalability and an Application to Thermo-Elastoplasticity of Dual-Phase Steels.,2016,9326,Collaborate
9322,One-Way and Fully-Coupled FE2 Methods for Heterogeneous Elasticity and Plasticity Problems: Parallel Scalability and an Application to Thermo-Elastoplasticity of Dual-Phase Steels.,2016,9327,Collaborate
9323,One-Way and Fully-Coupled FE2 Methods for Heterogeneous Elasticity and Plasticity Problems: Parallel Scalability and an Application to Thermo-Elastoplasticity of Dual-Phase Steels.,2016,9324,Collaborate
9323,One-Way and Fully-Coupled FE2 Methods for Heterogeneous Elasticity and Plasticity Problems: Parallel Scalability and an Application to Thermo-Elastoplasticity of Dual-Phase Steels.,2016,9325,Collaborate
9323,One-Way and Fully-Coupled FE2 Methods for Heterogeneous Elasticity and Plasticity Problems: Parallel Scalability and an Application to Thermo-Elastoplasticity of Dual-Phase Steels.,2016,9326,Collaborate
9323,One-Way and Fully-Coupled FE2 Methods for Heterogeneous Elasticity and Plasticity Problems: Parallel Scalability and an Application to Thermo-Elastoplasticity of Dual-Phase Steels.,2016,9327,Collaborate
9324,One-Way and Fully-Coupled FE2 Methods for Heterogeneous Elasticity and Plasticity Problems: Parallel Scalability and an Application to Thermo-Elastoplasticity of Dual-Phase Steels.,2016,9325,Collaborate
9324,One-Way and Fully-Coupled FE2 Methods for Heterogeneous Elasticity and Plasticity Problems: Parallel Scalability and an Application to Thermo-Elastoplasticity of Dual-Phase Steels.,2016,9326,Collaborate
9324,One-Way and Fully-Coupled FE2 Methods for Heterogeneous Elasticity and Plasticity Problems: Parallel Scalability and an Application to Thermo-Elastoplasticity of Dual-Phase Steels.,2016,9327,Collaborate
9325,One-Way and Fully-Coupled FE2 Methods for Heterogeneous Elasticity and Plasticity Problems: Parallel Scalability and an Application to Thermo-Elastoplasticity of Dual-Phase Steels.,2016,9326,Collaborate
9325,One-Way and Fully-Coupled FE2 Methods for Heterogeneous Elasticity and Plasticity Problems: Parallel Scalability and an Application to Thermo-Elastoplasticity of Dual-Phase Steels.,2016,9327,Collaborate
9326,One-Way and Fully-Coupled FE2 Methods for Heterogeneous Elasticity and Plasticity Problems: Parallel Scalability and an Application to Thermo-Elastoplasticity of Dual-Phase Steels.,2016,9327,Collaborate
9328,Adaptive Finite Element Methods with Inexact Solvers for the Nonlinear Poisson-Boltzmann Equation.,2013,9329,Collaborate
9328,Adaptive Finite Element Methods with Inexact Solvers for the Nonlinear Poisson-Boltzmann Equation.,2013,9330,Collaborate
9329,Adaptive Finite Element Methods with Inexact Solvers for the Nonlinear Poisson-Boltzmann Equation.,2013,9330,Collaborate
9331,Fast In-Memory Checkpointing with POSIX API for Legacy Exascale-Applications.,2016,9332,Collaborate
9331,Fast In-Memory Checkpointing with POSIX API for Legacy Exascale-Applications.,2016,9333,Collaborate
9331,Fast In-Memory Checkpointing with POSIX API for Legacy Exascale-Applications.,2016,9334,Collaborate
9331,Fast In-Memory Checkpointing with POSIX API for Legacy Exascale-Applications.,2016,9335,Collaborate
9331,Fast In-Memory Checkpointing with POSIX API for Legacy Exascale-Applications.,2016,9336,Collaborate
9332,Fast In-Memory Checkpointing with POSIX API for Legacy Exascale-Applications.,2016,9333,Collaborate
9332,Fast In-Memory Checkpointing with POSIX API for Legacy Exascale-Applications.,2016,9334,Collaborate
9332,Fast In-Memory Checkpointing with POSIX API for Legacy Exascale-Applications.,2016,9335,Collaborate
9332,Fast In-Memory Checkpointing with POSIX API for Legacy Exascale-Applications.,2016,9336,Collaborate
9333,Fast In-Memory Checkpointing with POSIX API for Legacy Exascale-Applications.,2016,9334,Collaborate
9333,Fast In-Memory Checkpointing with POSIX API for Legacy Exascale-Applications.,2016,9335,Collaborate
9333,Fast In-Memory Checkpointing with POSIX API for Legacy Exascale-Applications.,2016,9336,Collaborate
9334,Fast In-Memory Checkpointing with POSIX API for Legacy Exascale-Applications.,2016,9335,Collaborate
9334,Fast In-Memory Checkpointing with POSIX API for Legacy Exascale-Applications.,2016,9336,Collaborate
9335,Fast In-Memory Checkpointing with POSIX API for Legacy Exascale-Applications.,2016,9336,Collaborate
9337,Accelerating an FMM-Based Coulomb Solver with GPUs.,2016,9338,Collaborate
9337,Accelerating an FMM-Based Coulomb Solver with GPUs.,2016,9339,Collaborate
9338,Accelerating an FMM-Based Coulomb Solver with GPUs.,2016,9339,Collaborate
9341,An Overlapping Domain Decomposition Method for a 3D PEMFC Model.,2013,9342,Collaborate
9341,An Overlapping Domain Decomposition Method for a 3D PEMFC Model.,2013,9343,Collaborate
9341,An Overlapping Domain Decomposition Method for a 3D PEMFC Model.,2013,9344,Collaborate
9342,An Overlapping Domain Decomposition Method for a 3D PEMFC Model.,2013,9343,Collaborate
9342,An Overlapping Domain Decomposition Method for a 3D PEMFC Model.,2013,9344,Collaborate
9343,An Overlapping Domain Decomposition Method for a 3D PEMFC Model.,2013,9344,Collaborate
9346,Essentially Non-oscillatory Stencil Selection and Subcell Resolution in Uncertainty Quantification.,2013,9347,Collaborate
9348,A Fully Implicit Compressible Euler Solver for Atmospheric Flows.,2013,9349,Collaborate
9350,Optimized Schwarz Waveform Relaxation for Porous Media Applications.,2013,9351,Collaborate
9353,Techniques for Locally Adaptive Time Stepping Developed over the Last Two Decades.,2013,9354,Collaborate
9355,Multigrid Methods for the Biharmonic Problem with Cahn-Hilliard Boundary Conditions.,2013,9356,Collaborate
9355,Multigrid Methods for the Biharmonic Problem with Cahn-Hilliard Boundary Conditions.,2013,9357,Collaborate
9356,Multigrid Methods for the Biharmonic Problem with Cahn-Hilliard Boundary Conditions.,2013,9357,Collaborate
9359,A Domain Decomposition Solver for the Discontinuous Enrichment Method for the Helmholtz Equation.,2013,9360,Collaborate
9359,A Domain Decomposition Solver for the Discontinuous Enrichment Method for the Helmholtz Equation.,2013,9361,Collaborate
9360,A Domain Decomposition Solver for the Discontinuous Enrichment Method for the Helmholtz Equation.,2013,9361,Collaborate
9362,Shifted Laplacian RAS Solvers for the Helmholtz Equation.,2013,9363,Collaborate
9364,Towards an Exascale Enabled Sparse Solver Repository.,2016,9365,Collaborate
9364,Towards an Exascale Enabled Sparse Solver Repository.,2016,9366,Collaborate
9364,Towards an Exascale Enabled Sparse Solver Repository.,2016,9367,Collaborate
9364,Towards an Exascale Enabled Sparse Solver Repository.,2016,9368,Collaborate
9364,Towards an Exascale Enabled Sparse Solver Repository.,2016,9369,Collaborate
9364,Towards an Exascale Enabled Sparse Solver Repository.,2016,9370,Collaborate
9364,Towards an Exascale Enabled Sparse Solver Repository.,2016,9371,Collaborate
9364,Towards an Exascale Enabled Sparse Solver Repository.,2016,9372,Collaborate
9364,Towards an Exascale Enabled Sparse Solver Repository.,2016,9373,Collaborate
9364,Towards an Exascale Enabled Sparse Solver Repository.,2016,9374,Collaborate
9364,Towards an Exascale Enabled Sparse Solver Repository.,2016,9375,Collaborate
9365,Towards an Exascale Enabled Sparse Solver Repository.,2016,9366,Collaborate
9365,Towards an Exascale Enabled Sparse Solver Repository.,2016,9367,Collaborate
9365,Towards an Exascale Enabled Sparse Solver Repository.,2016,9368,Collaborate
9365,Towards an Exascale Enabled Sparse Solver Repository.,2016,9369,Collaborate
9365,Towards an Exascale Enabled Sparse Solver Repository.,2016,9370,Collaborate
9365,Towards an Exascale Enabled Sparse Solver Repository.,2016,9371,Collaborate
9365,Towards an Exascale Enabled Sparse Solver Repository.,2016,9372,Collaborate
9365,Towards an Exascale Enabled Sparse Solver Repository.,2016,9373,Collaborate
9365,Towards an Exascale Enabled Sparse Solver Repository.,2016,9374,Collaborate
9365,Towards an Exascale Enabled Sparse Solver Repository.,2016,9375,Collaborate
9366,Towards an Exascale Enabled Sparse Solver Repository.,2016,9367,Collaborate
9366,Towards an Exascale Enabled Sparse Solver Repository.,2016,9368,Collaborate
